Country,State,Year,Gender,Cause Of Suicide,Number Of Suicides,Percentage Share,Category,Reported_Status
India,Sikkim,2021,Transgender,Bankruptcy or Indebtedness,0.0,,Various,Reported
India,Sikkim,2021,Transgender,Causes Not Known,0.0,,Various,Reported
India,Sikkim,2021,Transgender,Death of Dear Person,0.0,,Various,Reported
India,Sikkim,2021,Transgender,Drug Abuse/Alcoholic Addiction,0.0,,Various,Reported
India,Sikkim,2021,Transgender,Failure in Examination,0.0,,Various,Reported
India,Sikkim,2021,Transgender,Fall in Social Reputation,0.0,,Various,Reported
India,Sikkim,2021,Transgender,Family Problems,0.0,,Various,Reported
India,Sikkim,2021,Transgender,Ideological Causes/Hero Worshipping,0.0,,Various,Reported
India,Sikkim,2021,Transgender,Illegitimate Pregnancy (Other than Extra Marital Affairs),0.0,,Various,Reported
India,Sikkim,2021,Transgender,Illness (AIDS/STD),0.0,,Illness,Reported
India,Sikkim,2021,Transgender,Illness (Cancer),0.0,,Illness,Reported
India,Sikkim,2021,Transgender,Illness (Insanity/Mental illness),0.0,,Illness,Reported
India,Sikkim,2021,Transgender,Illness (Other Prolonged Illness),0.0,,Illness,Reported
India,Sikkim,2021,Transgender,Illness (Paralysis),0.0,,Illness,Reported
India,Sikkim,2021,Transgender,Impotency/Infertility,0.0,,Various,Reported
India,Sikkim,2021,Transgender,Love Affairs,0.0,,Various,Reported
India,Sikkim,2021,Transgender,Marriage Related Issues (Divorce),0.0,,Marriage,Reported
India,Sikkim,2021,Transgender,Marriage Related Issues (Dowry Related Issues),0.0,,Marriage,Reported
India,Sikkim,2021,Transgender,Marriage Related Issues (Extra Marital affairs),0.0,,Marriage,Reported
India,Sikkim,2021,Transgender,Marriage Related Issues (Non-Settlement of Marriage),0.0,,Marriage,Reported
India,Sikkim,2021,Transgender,Marriage Related Issues (Others),0.0,,Marriage,Reported
India,Sikkim,2021,Transgender,Other Causes,0.0,,Various,Reported
India,Sikkim,2021,Transgender,"Physical Abuse (Rape, etc.)",0.0,,Various,Reported
India,Sikkim,2021,Transgender,Poverty,0.0,,Various,Reported
India,Sikkim,2021,Transgender,Professional/Career Problem,0.0,,Various,Reported
India,Sikkim,2021,Transgender,Property Dispute,0.0,,Various,Reported
India,Sikkim,2021,Transgender,Suspected/ Illicit Relation (Other than Extra Marital Affairs),0.0,,Various,Reported
India,Sikkim,2021,Transgender,Unemployment,0.0,,Various,Reported
India,Tamil Nadu,2021,Female,Bankruptcy or Indebtedness,75.0,,Various,Reported
India,Tamil Nadu,2021,Female,Causes Not Known,39.0,,Various,Reported
India,Tamil Nadu,2021,Female,Death of Dear Person,159.0,,Various,Reported
India,Tamil Nadu,2021,Female,Drug Abuse/Alcoholic Addiction,3.0,,Various,Reported
India,Tamil Nadu,2021,Female,Failure in Examination,41.0,,Various,Reported
India,Tamil Nadu,2021,Female,Fall in Social Reputation,1.0,,Various,Reported
India,Tamil Nadu,2021,Female,Family Problems,2656.0,,Various,Reported
India,Tamil Nadu,2021,Female,Ideological Causes/Hero Worshipping,0.0,,Various,Reported
India,Tamil Nadu,2021,Female,Illegitimate Pregnancy (Other than Extra Marital Affairs),1.0,,Various,Reported
India,Tamil Nadu,2021,Female,Illness (AIDS/STD),7.0,,Illness,Reported
India,Tamil Nadu,2021,Female,Illness (Cancer),53.0,,Illness,Reported
India,Tamil Nadu,2021,Female,Illness (Insanity/Mental illness),553.0,,Illness,Reported
India,Tamil Nadu,2021,Female,Illness (Other Prolonged Illness),1320.0,,Illness,Reported
India,Tamil Nadu,2021,Female,Illness (Paralysis),49.0,,Illness,Reported
India,Tamil Nadu,2021,Female,Impotency/Infertility,36.0,,Various,Reported
India,Tamil Nadu,2021,Female,Love Affairs,255.0,,Various,Reported
India,Tamil Nadu,2021,Female,Marriage Related Issues (Divorce),8.0,,Marriage,Reported
India,Tamil Nadu,2021,Female,Marriage Related Issues (Dowry Related Issues),22.0,,Marriage,Reported
India,Tamil Nadu,2021,Female,Marriage Related Issues (Extra Marital affairs),24.0,,Marriage,Reported
India,Tamil Nadu,2021,Female,Marriage Related Issues (Non-Settlement of Marriage),66.0,,Marriage,Reported
India,Tamil Nadu,2021,Female,Marriage Related Issues (Others),28.0,,Marriage,Reported
India,Tamil Nadu,2021,Female,Other Causes,139.0,,Various,Reported
India,Tamil Nadu,2021,Female,"Physical Abuse (Rape, etc.)",1.0,,Various,Reported
India,Tamil Nadu,2021,Female,Poverty,4.0,,Various,Reported
India,Tamil Nadu,2021,Female,Professional/Career Problem,31.0,,Various,Reported
India,Tamil Nadu,2021,Female,Property Dispute,38.0,,Various,Reported
India,Tamil Nadu,2021,Female,Suspected/ Illicit Relation (Other than Extra Marital Affairs),76.0,,Various,Reported
India,Tamil Nadu,2021,Female,Unemployment,40.0,,Various,Reported
India,Tamil Nadu,2021,Male,Bankruptcy or Indebtedness,469.0,,Various,Reported
India,Tamil Nadu,2021,Male,Causes Not Known,90.0,,Various,Reported
India,Tamil Nadu,2021,Male,Death of Dear Person,327.0,,Various,Reported
India,Tamil Nadu,2021,Male,Drug Abuse/Alcoholic Addiction,1587.0,,Various,Reported
India,Tamil Nadu,2021,Male,Failure in Examination,61.0,,Various,Reported
India,Tamil Nadu,2021,Male,Fall in Social Reputation,8.0,,Various,Reported
India,Tamil Nadu,2021,Male,Family Problems,5413.0,,Various,Reported
India,Tamil Nadu,2021,Male,Ideological Causes/Hero Worshipping,3.0,,Various,Reported
India,Tamil Nadu,2021,Male,Illegitimate Pregnancy (Other than Extra Marital Affairs),0.0,,Various,Reported
India,Tamil Nadu,2021,Male,Illness (AIDS/STD),6.0,,Illness,Reported
India,Tamil Nadu,2021,Male,Illness (Cancer),99.0,,Illness,Reported
India,Tamil Nadu,2021,Male,Illness (Insanity/Mental illness),925.0,,Illness,Reported
India,Tamil Nadu,2021,Male,Illness (Other Prolonged Illness),2252.0,,Illness,Reported
India,Tamil Nadu,2021,Male,Illness (Paralysis),120.0,,Illness,Reported
India,Tamil Nadu,2021,Male,Impotency/Infertility,37.0,,Various,Reported
India,Tamil Nadu,2021,Male,Love Affairs,445.0,,Various,Reported
India,Tamil Nadu,2021,Male,Marriage Related Issues (Divorce),16.0,,Marriage,Reported
India,Tamil Nadu,2021,Male,Marriage Related Issues (Dowry Related Issues),5.0,,Marriage,Reported
India,Tamil Nadu,2021,Male,Marriage Related Issues (Extra Marital affairs),27.0,,Marriage,Reported
India,Tamil Nadu,2021,Male,Marriage Related Issues (Non-Settlement of Marriage),103.0,,Marriage,Reported
India,Tamil Nadu,2021,Male,Marriage Related Issues (Others),36.0,,Marriage,Reported
India,Tamil Nadu,2021,Male,Other Causes,365.0,,Various,Reported
India,Tamil Nadu,2021,Male,"Physical Abuse (Rape, etc.)",0.0,,Various,Reported
India,Tamil Nadu,2021,Male,Poverty,12.0,,Various,Reported
India,Tamil Nadu,2021,Male,Professional/Career Problem,239.0,,Various,Reported
India,Tamil Nadu,2021,Male,Property Dispute,96.0,,Various,Reported
India,Tamil Nadu,2021,Male,Suspected/ Illicit Relation (Other than Extra Marital Affairs),67.0,,Various,Reported
India,Tamil Nadu,2021,Male,Unemployment,382.0,,Various,Reported
India,Tamil Nadu,2021,Transgender,Bankruptcy or Indebtedness,0.0,,Various,Reported
India,Tamil Nadu,2021,Transgender,Causes Not Known,0.0,,Various,Reported
India,Tamil Nadu,2021,Transgender,Death of Dear Person,0.0,,Various,Reported
India,Tamil Nadu,2021,Transgender,Drug Abuse/Alcoholic Addiction,0.0,,Various,Reported
India,Tamil Nadu,2021,Transgender,Failure in Examination,0.0,,Various,Reported
India,Tamil Nadu,2021,Transgender,Fall in Social Reputation,0.0,,Various,Reported
India,Tamil Nadu,2021,Transgender,Family Problems,4.0,,Various,Reported
India,Tamil Nadu,2021,Transgender,Ideological Causes/Hero Worshipping,0.0,,Various,Reported
India,Tamil Nadu,2021,Transgender,Illegitimate Pregnancy (Other than Extra Marital Affairs),0.0,,Various,Reported
India,Tamil Nadu,2021,Transgender,Illness (AIDS/STD),0.0,,Illness,Reported
India,Tamil Nadu,2021,Transgender,Illness (Cancer),0.0,,Illness,Reported
India,Tamil Nadu,2021,Transgender,Illness (Insanity/Mental illness),1.0,,Illness,Reported
India,Tamil Nadu,2021,Transgender,Illness (Other Prolonged Illness),1.0,,Illness,Reported
India,Tamil Nadu,2021,Transgender,Illness (Paralysis),0.0,,Illness,Reported
India,Tamil Nadu,2021,Transgender,Impotency/Infertility,0.0,,Various,Reported
India,Tamil Nadu,2021,Transgender,Love Affairs,0.0,,Various,Reported
India,Tamil Nadu,2021,Transgender,Marriage Related Issues (Divorce),0.0,,Marriage,Reported
India,Tamil Nadu,2021,Transgender,Marriage Related Issues (Dowry Related Issues),0.0,,Marriage,Reported
India,Tamil Nadu,2021,Transgender,Marriage Related Issues (Extra Marital affairs),0.0,,Marriage,Reported
India,Tamil Nadu,2021,Transgender,Marriage Related Issues (Non-Settlement of Marriage),0.0,,Marriage,Reported
India,Tamil Nadu,2021,Transgender,Marriage Related Issues (Others),0.0,,Marriage,Reported
India,Tamil Nadu,2021,Transgender,Other Causes,4.0,,Various,Reported
India,Tamil Nadu,2021,Transgender,"Physical Abuse (Rape, etc.)",0.0,,Various,Reported
India,Tamil Nadu,2021,Transgender,Poverty,0.0,,Various,Reported
India,Tamil Nadu,2021,Transgender,Professional/Career Problem,0.0,,Various,Reported
India,Tamil Nadu,2021,Transgender,Property Dispute,0.0,,Various,Reported
India,Tamil Nadu,2021,Transgender,Suspected/ Illicit Relation (Other than Extra Marital Affairs),0.0,,Various,Reported
India,Tamil Nadu,2021,Transgender,Unemployment,0.0,,Various,Reported
India,Telangana,2021,Female,Bankruptcy or Indebtedness,160.0,,Various,Reported
India,Telangana,2021,Female,Causes Not Known,142.0,,Various,Reported
India,Telangana,2021,Female,Death of Dear Person,7.0,,Various,Reported
India,Telangana,2021,Female,Drug Abuse/Alcoholic Addiction,3.0,,Various,Reported
India,Telangana,2021,Female,Failure in Examination,13.0,,Various,Reported
India,Telangana,2021,Female,Fall in Social Reputation,0.0,,Various,Reported
India,Telangana,2021,Female,Family Problems,716.0,,Various,Reported
India,Telangana,2021,Female,Ideological Causes/Hero Worshipping,0.0,,Various,Reported
India,Telangana,2021,Female,Illegitimate Pregnancy (Other than Extra Marital Affairs),0.0,,Various,Reported
India,Telangana,2021,Female,Illness (AIDS/STD),2.0,,Illness,Reported
India,Telangana,2021,Female,Illness (Cancer),10.0,,Illness,Reported
India,Telangana,2021,Female,Illness (Insanity/Mental illness),316.0,,Illness,Reported
India,Telangana,2021,Female,Illness (Other Prolonged Illness),415.0,,Illness,Reported
India,Telangana,2021,Female,Illness (Paralysis),11.0,,Illness,Reported
India,Telangana,2021,Female,Impotency/Infertility,3.0,,Various,Reported
India,Telangana,2021,Female,Love Affairs,39.0,,Various,Reported
India,Telangana,2021,Female,Marriage Related Issues (Divorce),15.0,,Marriage,Reported
India,Telangana,2021,Female,Marriage Related Issues (Dowry Related Issues),0.0,,Marriage,Reported
India,Telangana,2021,Female,Marriage Related Issues (Extra Marital affairs),32.0,,Marriage,Reported
India,Telangana,2021,Female,Marriage Related Issues (Non-Settlement of Marriage),23.0,,Marriage,Reported
India,Telangana,2021,Female,Marriage Related Issues (Others),9.0,,Marriage,Reported
India,Telangana,2021,Female,Other Causes,264.0,,Various,Reported
India,Telangana,2021,Female,"Physical Abuse (Rape, etc.)",0.0,,Various,Reported
India,Telangana,2021,Female,Poverty,6.0,,Various,Reported
India,Telangana,2021,Female,Professional/Career Problem,10.0,,Various,Reported
India,Telangana,2021,Female,Property Dispute,7.0,,Various,Reported
India,Telangana,2021,Female,Suspected/ Illicit Relation (Other than Extra Marital Affairs),0.0,,Various,Reported
India,Telangana,2021,Female,Unemployment,3.0,,Various,Reported
India,Telangana,2021,Male,Bankruptcy or Indebtedness,1225.0,,Various,Reported
India,Telangana,2021,Male,Causes Not Known,715.0,,Various,Reported
India,Telangana,2021,Male,Death of Dear Person,70.0,,Various,Reported
India,Telangana,2021,Male,Drug Abuse/Alcoholic Addiction,65.0,,Various,Reported
India,Telangana,2021,Male,Failure in Examination,38.0,,Various,Reported
India,Telangana,2021,Male,Fall in Social Reputation,5.0,,Various,Reported
India,Telangana,2021,Male,Family Problems,3748.0,,Various,Reported
India,Telangana,2021,Male,Ideological Causes/Hero Worshipping,0.0,,Various,Reported
India,Telangana,2021,Male,Illegitimate Pregnancy (Other than Extra Marital Affairs),0.0,,Various,Reported
India,Telangana,2021,Male,Illness (AIDS/STD),5.0,,Illness,Reported
India,Telangana,2021,Male,Illness (Cancer),27.0,,Illness,Reported
India,Telangana,2021,Male,Illness (Insanity/Mental illness),300.0,,Illness,Reported
India,Telangana,2021,Male,Illness (Other Prolonged Illness),400.0,,Illness,Reported
India,Telangana,2021,Male,Illness (Paralysis),56.0,,Illness,Reported
India,Telangana,2021,Male,Impotency/Infertility,5.0,,Various,Reported
India,Telangana,2021,Male,Love Affairs,150.0,,Various,Reported
India,Telangana,2021,Male,Marriage Related Issues (Divorce),4.0,,Marriage,Reported
India,Telangana,2021,Male,Marriage Related Issues (Dowry Related Issues),0.0,,Marriage,Reported
India,Telangana,2021,Male,Marriage Related Issues (Extra Marital affairs),36.0,,Marriage,Reported
India,Telangana,2021,Male,Marriage Related Issues (Non-Settlement of Marriage),71.0,,Marriage,Reported
India,Telangana,2021,Male,Marriage Related Issues (Others),26.0,,Marriage,Reported
India,Telangana,2021,Male,Other Causes,960.0,,Various,Reported
India,Telangana,2021,Male,"Physical Abuse (Rape, etc.)",0.0,,Various,Reported
India,Telangana,2021,Male,Poverty,1.0,,Various,Reported
India,Telangana,2021,Male,Professional/Career Problem,12.0,,Various,Reported
India,Telangana,2021,Male,Property Dispute,19.0,,Various,Reported
India,Telangana,2021,Male,Suspected/ Illicit Relation (Other than Extra Marital Affairs),0.0,,Various,Reported
India,Telangana,2021,Male,Unemployment,25.0,,Various,Reported
India,Telangana,2021,Transgender,Bankruptcy or Indebtedness,0.0,,Various,Reported
India,Telangana,2021,Transgender,Causes Not Known,0.0,,Various,Reported
India,Telangana,2021,Transgender,Death of Dear Person,0.0,,Various,Reported
India,Telangana,2021,Transgender,Drug Abuse/Alcoholic Addiction,0.0,,Various,Reported
India,Telangana,2021,Transgender,Failure in Examination,0.0,,Various,Reported
India,Telangana,2021,Transgender,Fall in Social Reputation,0.0,,Various,Reported
India,Telangana,2021,Transgender,Family Problems,0.0,,Various,Reported
India,Telangana,2021,Transgender,Ideological Causes/Hero Worshipping,0.0,,Various,Reported
India,Telangana,2021,Transgender,Illegitimate Pregnancy (Other than Extra Marital Affairs),0.0,,Various,Reported
India,Telangana,2021,Transgender,Illness (AIDS/STD),0.0,,Illness,Reported
India,Telangana,2021,Transgender,Illness (Cancer),0.0,,Illness,Reported
India,Telangana,2021,Transgender,Illness (Insanity/Mental illness),0.0,,Illness,Reported
India,Telangana,2021,Transgender,Illness (Other Prolonged Illness),0.0,,Illness,Reported
India,Telangana,2021,Transgender,Illness (Paralysis),0.0,,Illness,Reported
India,Telangana,2021,Transgender,Impotency/Infertility,0.0,,Various,Reported
India,Telangana,2021,Transgender,Love Affairs,0.0,,Various,Reported
India,Telangana,2021,Transgender,Marriage Related Issues (Divorce),0.0,,Marriage,Reported
India,Telangana,2021,Transgender,Marriage Related Issues (Dowry Related Issues),0.0,,Marriage,Reported
India,Telangana,2021,Transgender,Marriage Related Issues (Extra Marital affairs),0.0,,Marriage,Reported
India,Telangana,2021,Transgender,Marriage Related Issues (Non-Settlement of Marriage),0.0,,Marriage,Reported
India,Telangana,2021,Transgender,Marriage Related Issues (Others),0.0,,Marriage,Reported
India,Telangana,2021,Transgender,Other Causes,2.0,,Various,Reported
India,Telangana,2021,Transgender,"Physical Abuse (Rape, etc.)",0.0,,Various,Reported
India,Telangana,2021,Transgender,Poverty,0.0,,Various,Reported
India,Telangana,2021,Transgender,Professional/Career Problem,0.0,,Various,Reported
India,Telangana,2021,Transgender,Property Dispute,0.0,,Various,Reported
India,Telangana,2021,Transgender,Suspected/ Illicit Relation (Other than Extra Marital Affairs),0.0,,Various,Reported
India,Telangana,2021,Transgender,Unemployment,0.0,,Various,Reported
India,The Dadra and Nagar Haveli and Daman and Diu,2021,Female,Bankruptcy or Indebtedness,0.0,,Various,Reported
India,The Dadra and Nagar Haveli and Daman and Diu,2021,Female,Causes Not Known,6.0,,Various,Reported
India,The Dadra and Nagar Haveli and Daman and Diu,2021,Female,Death of Dear Person,1.0,,Various,Reported
India,The Dadra and Nagar Haveli and Daman and Diu,2021,Female,Drug Abuse/Alcoholic Addiction,0.0,,Various,Reported
India,The Dadra and Nagar Haveli and Daman and Diu,2021,Female,Failure in Examination,2.0,,Various,Reported
India,The Dadra and Nagar Haveli and Daman and Diu,2021,Female,Fall in Social Reputation,1.0,,Various,Reported
India,The Dadra and Nagar Haveli and Daman and Diu,2021,Female,Family Problems,16.0,,Various,Reported
India,The Dadra and Nagar Haveli and Daman and Diu,2021,Female,Ideological Causes/Hero Worshipping,0.0,,Various,Reported
India,The Dadra and Nagar Haveli and Daman and Diu,2021,Female,Illegitimate Pregnancy (Other than Extra Marital Affairs),0.0,,Various,Reported
India,The Dadra and Nagar Haveli and Daman and Diu,2021,Female,Illness (AIDS/STD),0.0,,Illness,Reported
India,The Dadra and Nagar Haveli and Daman and Diu,2021,Female,Illness (Cancer),1.0,,Illness,Reported
India,The Dadra and Nagar Haveli and Daman and Diu,2021,Female,Illness (Insanity/Mental illness),1.0,,Illness,Reported
India,The Dadra and Nagar Haveli and Daman and Diu,2021,Female,Illness (Other Prolonged Illness),0.0,,Illness,Reported
India,The Dadra and Nagar Haveli and Daman and Diu,2021,Female,Illness (Paralysis),1.0,,Illness,Reported
India,The Dadra and Nagar Haveli and Daman and Diu,2021,Female,Impotency/Infertility,1.0,,Various,Reported
India,The Dadra and Nagar Haveli and Daman and Diu,2021,Female,Love Affairs,10.0,,Various,Reported
India,The Dadra and Nagar Haveli and Daman and Diu,2021,Female,Marriage Related Issues (Divorce),0.0,,Marriage,Reported
