Country,State,Year,Gender,Social Status,"Number Of Suicides (UOM:Number), Scaling Factor:1"
India,West Bengal,"Calendar Year (Jan - Dec), 2020",Female,Married,2914
India,West Bengal,"Calendar Year (Jan - Dec), 2020",Female,Widowed/Widower,81
India,West Bengal,"Calendar Year (Jan - Dec), 2020",Female,Divorce,27
India,West Bengal,"Calendar Year (Jan - Dec), 2020",Female,Separated,37
India,West Bengal,"Calendar Year (Jan - Dec), 2020",Female,Others,283
India,West Bengal,"Calendar Year (Jan - Dec), 2020",Female,Status not known,791
India,West Bengal,"Calendar Year (Jan - Dec), 2020",Transgender,Un-Married,0
India,West Bengal,"Calendar Year (Jan - Dec), 2020",Transgender,Married,0
India,West Bengal,"Calendar Year (Jan - Dec), 2020",Transgender,Widowed/Widower,0
India,West Bengal,"Calendar Year (Jan - Dec), 2020",Transgender,Divorce,0
India,West Bengal,"Calendar Year (Jan - Dec), 2020",Transgender,Separated,0
India,West Bengal,"Calendar Year (Jan - Dec), 2020",Transgender,Others,0
India,West Bengal,"Calendar Year (Jan - Dec), 2020",Transgender,Status not known,0
India,Andaman and Nicobar Islands,"Calendar Year (Jan - Dec), 2019",Male,Un-Married,39
India,Andaman and Nicobar Islands,"Calendar Year (Jan - Dec), 2019",Male,Married,85
India,Andaman and Nicobar Islands,"Calendar Year (Jan - Dec), 2019",Male,Widowed/Widower,0
India,Andaman and Nicobar Islands,"Calendar Year (Jan - Dec), 2019",Male,Divorce,0
India,Andaman and Nicobar Islands,"Calendar Year (Jan - Dec), 2019",Male,Separated,1
India,Andaman and Nicobar Islands,"Calendar Year (Jan - Dec), 2019",Male,Others,0
India,Andaman and Nicobar Islands,"Calendar Year (Jan - Dec), 2019",Male,Status not known,5
India,Andaman and Nicobar Islands,"Calendar Year (Jan - Dec), 2019",Female,Un-Married,11
India,Andaman and Nicobar Islands,"Calendar Year (Jan - Dec), 2019",Female,Married,31
India,Andaman and Nicobar Islands,"Calendar Year (Jan - Dec), 2019",Female,Widowed/Widower,8
India,Andaman and Nicobar Islands,"Calendar Year (Jan - Dec), 2019",Female,Divorce,1
India,Andaman and Nicobar Islands,"Calendar Year (Jan - Dec), 2019",Female,Separated,0
India,Andaman and Nicobar Islands,"Calendar Year (Jan - Dec), 2019",Female,Others,0
India,Andaman and Nicobar Islands,"Calendar Year (Jan - Dec), 2019",Female,Status not known,0
India,Andaman and Nicobar Islands,"Calendar Year (Jan - Dec), 2019",Transgender,Un-Married,0
India,Andaman and Nicobar Islands,"Calendar Year (Jan - Dec), 2019",Transgender,Married,0
India,Andaman and Nicobar Islands,"Calendar Year (Jan - Dec), 2019",Transgender,Widowed/Widower,0
India,Andaman and Nicobar Islands,"Calendar Year (Jan - Dec), 2019",Transgender,Divorce,0
India,Andaman and Nicobar Islands,"Calendar Year (Jan - Dec), 2019",Transgender,Separated,0
India,Andaman and Nicobar Islands,"Calendar Year (Jan - Dec), 2019",Transgender,Others,0
India,Andaman and Nicobar Islands,"Calendar Year (Jan - Dec), 2019",Transgender,Status not known,0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2019",Male,Un-Married,986
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2019",Male,Married,3458
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2019",Male,Widowed/Widower,32
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2019",Male,Divorce,39
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2019",Male,Separated,65
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2019",Male,Others,27
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2019",Male,Status not known,133
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2019",Female,Un-Married,467
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2019",Female,Married,1114
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2019",Female,Widowed/Widower,80
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2019",Female,Divorce,25
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2019",Female,Separated,30
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2019",Female,Others,1
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2019",Female,Status not known,8
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2019",Transgender,Un-Married,0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2019",Transgender,Married,0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2019",Transgender,Widowed/Widower,0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2019",Transgender,Divorce,0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2019",Transgender,Separated,0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2019",Transgender,Others,0
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2019",Transgender,Status not known,0
India,Arunachal Pradesh,"Calendar Year (Jan - Dec), 2019",Male,Un-Married,30
India,Arunachal Pradesh,"Calendar Year (Jan - Dec), 2019",Male,Married,30
India,Arunachal Pradesh,"Calendar Year (Jan - Dec), 2019",Male,Widowed/Widower,0
India,Arunachal Pradesh,"Calendar Year (Jan - Dec), 2019",Male,Divorce,0
India,Arunachal Pradesh,"Calendar Year (Jan - Dec), 2019",Male,Separated,0
India,Arunachal Pradesh,"Calendar Year (Jan - Dec), 2019",Male,Others,6
India,Arunachal Pradesh,"Calendar Year (Jan - Dec), 2019",Male,Status not known,15
India,Arunachal Pradesh,"Calendar Year (Jan - Dec), 2019",Female,Un-Married,15
India,Arunachal Pradesh,"Calendar Year (Jan - Dec), 2019",Female,Married,14
India,Arunachal Pradesh,"Calendar Year (Jan - Dec), 2019",Female,Widowed/Widower,0
India,Arunachal Pradesh,"Calendar Year (Jan - Dec), 2019",Female,Divorce,0
India,Arunachal Pradesh,"Calendar Year (Jan - Dec), 2019",Female,Separated,0
India,Arunachal Pradesh,"Calendar Year (Jan - Dec), 2019",Female,Others,0
India,Arunachal Pradesh,"Calendar Year (Jan - Dec), 2019",Female,Status not known,2
India,Arunachal Pradesh,"Calendar Year (Jan - Dec), 2019",Transgender,Un-Married,0
India,Arunachal Pradesh,"Calendar Year (Jan - Dec), 2019",Transgender,Married,0
India,Arunachal Pradesh,"Calendar Year (Jan - Dec), 2019",Transgender,Widowed/Widower,0
India,Arunachal Pradesh,"Calendar Year (Jan - Dec), 2019",Transgender,Divorce,0
India,Arunachal Pradesh,"Calendar Year (Jan - Dec), 2019",Transgender,Separated,0
India,Arunachal Pradesh,"Calendar Year (Jan - Dec), 2019",Transgender,Others,0
India,Arunachal Pradesh,"Calendar Year (Jan - Dec), 2019",Transgender,Status not known,0
India,Assam,"Calendar Year (Jan - Dec), 2019",Male,Un-Married,576
India,Assam,"Calendar Year (Jan - Dec), 2019",Male,Married,995
India,Assam,"Calendar Year (Jan - Dec), 2019",Male,Widowed/Widower,23
India,Assam,"Calendar Year (Jan - Dec), 2019",Male,Divorce,42
India,Assam,"Calendar Year (Jan - Dec), 2019",Male,Separated,31
India,Assam,"Calendar Year (Jan - Dec), 2019",Male,Others,12
India,Assam,"Calendar Year (Jan - Dec), 2019",Male,Status not known,0
India,Assam,"Calendar Year (Jan - Dec), 2019",Female,Un-Married,230
India,Assam,"Calendar Year (Jan - Dec), 2019",Female,Married,390
India,Assam,"Calendar Year (Jan - Dec), 2019",Female,Widowed/Widower,11
India,Assam,"Calendar Year (Jan - Dec), 2019",Female,Divorce,33
India,Assam,"Calendar Year (Jan - Dec), 2019",Female,Separated,24
India,Assam,"Calendar Year (Jan - Dec), 2019",Female,Others,3
India,Assam,"Calendar Year (Jan - Dec), 2019",Female,Status not known,0
India,Assam,"Calendar Year (Jan - Dec), 2019",Transgender,Un-Married,0
India,Assam,"Calendar Year (Jan - Dec), 2019",Transgender,Married,0
India,Assam,"Calendar Year (Jan - Dec), 2019",Transgender,Widowed/Widower,0
India,Assam,"Calendar Year (Jan - Dec), 2019",Transgender,Divorce,0
India,Assam,"Calendar Year (Jan - Dec), 2019",Transgender,Separated,0
India,Assam,"Calendar Year (Jan - Dec), 2019",Transgender,Others,0
India,Assam,"Calendar Year (Jan - Dec), 2019",Transgender,Status not known,0
India,Bihar,"Calendar Year (Jan - Dec), 2019",Male,Un-Married,190
India,Bihar,"Calendar Year (Jan - Dec), 2019",Male,Married,190
India,Bihar,"Calendar Year (Jan - Dec), 2019",Male,Widowed/Widower,0
India,Bihar,"Calendar Year (Jan - Dec), 2019",Male,Divorce,9
India,Bihar,"Calendar Year (Jan - Dec), 2019",Male,Separated,3
India,Bihar,"Calendar Year (Jan - Dec), 2019",Male,Others,3
India,Bihar,"Calendar Year (Jan - Dec), 2019",Male,Status not known,0
India,Bihar,"Calendar Year (Jan - Dec), 2019",Female,Un-Married,108
India,Bihar,"Calendar Year (Jan - Dec), 2019",Female,Married,125
India,Bihar,"Calendar Year (Jan - Dec), 2019",Female,Widowed/Widower,3
India,Bihar,"Calendar Year (Jan - Dec), 2019",Female,Divorce,10
India,Bihar,"Calendar Year (Jan - Dec), 2019",Female,Separated,0
India,Bihar,"Calendar Year (Jan - Dec), 2019",Female,Others,0
India,Bihar,"Calendar Year (Jan - Dec), 2019",Female,Status not known,0
India,Bihar,"Calendar Year (Jan - Dec), 2019",Transgender,Un-Married,0
India,Bihar,"Calendar Year (Jan - Dec), 2019",Transgender,Married,0
India,Bihar,"Calendar Year (Jan - Dec), 2019",Transgender,Widowed/Widower,0
India,Bihar,"Calendar Year (Jan - Dec), 2019",Transgender,Divorce,0
India,Bihar,"Calendar Year (Jan - Dec), 2019",Transgender,Separated,0
India,Bihar,"Calendar Year (Jan - Dec), 2019",Transgender,Others,0
India,Bihar,"Calendar Year (Jan - Dec), 2019",Transgender,Status not known,0
India,Chandigarh,"Calendar Year (Jan - Dec), 2019",Male,Un-Married,29
India,Chandigarh,"Calendar Year (Jan - Dec), 2019",Male,Married,64
India,Chandigarh,"Calendar Year (Jan - Dec), 2019",Male,Widowed/Widower,0
India,Chandigarh,"Calendar Year (Jan - Dec), 2019",Male,Divorce,0
India,Chandigarh,"Calendar Year (Jan - Dec), 2019",Male,Separated,0
India,Chandigarh,"Calendar Year (Jan - Dec), 2019",Male,Others,0
India,Chandigarh,"Calendar Year (Jan - Dec), 2019",Male,Status not known,0
India,Chandigarh,"Calendar Year (Jan - Dec), 2019",Female,Un-Married,14
India,Chandigarh,"Calendar Year (Jan - Dec), 2019",Female,Married,24
India,Chandigarh,"Calendar Year (Jan - Dec), 2019",Female,Widowed/Widower,0
India,Chandigarh,"Calendar Year (Jan - Dec), 2019",Female,Divorce,0
India,Chandigarh,"Calendar Year (Jan - Dec), 2019",Female,Separated,0
India,Chandigarh,"Calendar Year (Jan - Dec), 2019",Female,Others,0
India,Chandigarh,"Calendar Year (Jan - Dec), 2019",Female,Status not known,0
India,Chandigarh,"Calendar Year (Jan - Dec), 2019",Transgender,Un-Married,0
India,Chandigarh,"Calendar Year (Jan - Dec), 2019",Transgender,Married,0
India,Chandigarh,"Calendar Year (Jan - Dec), 2019",Transgender,Widowed/Widower,0
India,Chandigarh,"Calendar Year (Jan - Dec), 2019",Transgender,Divorce,0
India,Chandigarh,"Calendar Year (Jan - Dec), 2019",Transgender,Separated,0
India,Chandigarh,"Calendar Year (Jan - Dec), 2019",Transgender,Others,0
India,Chandigarh,"Calendar Year (Jan - Dec), 2019",Transgender,Status not known,0
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2019",Male,Un-Married,1499
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2019",Male,Married,3128
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2019",Male,Widowed/Widower,116
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2019",Male,Divorce,3
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2019",Male,Separated,4
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2019",Male,Others,205
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2019",Male,Status not known,565
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2019",Female,Un-Married,734
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2019",Female,Married,1072
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2019",Female,Widowed/Widower,57
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2019",Female,Divorce,1
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2019",Female,Separated,0
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2019",Female,Others,69
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2019",Female,Status not known,176
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2019",Transgender,Un-Married,0
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2019",Transgender,Married,0
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2019",Transgender,Widowed/Widower,0
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2019",Transgender,Divorce,0
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2019",Transgender,Separated,0
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2019",Transgender,Others,0
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2019",Transgender,Status not known,0
India,Goa,"Calendar Year (Jan - Dec), 2019",Male,Un-Married,83
India,Goa,"Calendar Year (Jan - Dec), 2019",Male,Married,114
India,Goa,"Calendar Year (Jan - Dec), 2019",Male,Widowed/Widower,0
India,Goa,"Calendar Year (Jan - Dec), 2019",Male,Divorce,0
India,Goa,"Calendar Year (Jan - Dec), 2019",Male,Separated,0
India,Goa,"Calendar Year (Jan - Dec), 2019",Male,Others,0
India,Goa,"Calendar Year (Jan - Dec), 2019",Male,Status not known,4
India,Goa,"Calendar Year (Jan - Dec), 2019",Female,Un-Married,17
India,Goa,"Calendar Year (Jan - Dec), 2019",Female,Married,41
India,Goa,"Calendar Year (Jan - Dec), 2019",Female,Widowed/Widower,0
India,Goa,"Calendar Year (Jan - Dec), 2019",Female,Divorce,0
India,Goa,"Calendar Year (Jan - Dec), 2019",Female,Separated,0
India,Goa,"Calendar Year (Jan - Dec), 2019",Female,Others,0
India,Goa,"Calendar Year (Jan - Dec), 2019",Female,Status not known,0
India,Goa,"Calendar Year (Jan - Dec), 2019",Transgender,Un-Married,0
India,Goa,"Calendar Year (Jan - Dec), 2019",Transgender,Married,0
India,Goa,"Calendar Year (Jan - Dec), 2019",Transgender,Widowed/Widower,0
India,Goa,"Calendar Year (Jan - Dec), 2019",Transgender,Divorce,0
India,Goa,"Calendar Year (Jan - Dec), 2019",Transgender,Separated,0
India,Goa,"Calendar Year (Jan - Dec), 2019",Transgender,Others,0
India,Goa,"Calendar Year (Jan - Dec), 2019",Transgender,Status not known,0
India,Gujarat,"Calendar Year (Jan - Dec), 2019",Male,Un-Married,1120
India,Gujarat,"Calendar Year (Jan - Dec), 2019",Male,Married,3752
India,Gujarat,"Calendar Year (Jan - Dec), 2019",Male,Widowed/Widower,104
India,Gujarat,"Calendar Year (Jan - Dec), 2019",Male,Divorce,50
India,Gujarat,"Calendar Year (Jan - Dec), 2019",Male,Separated,30
India,Gujarat,"Calendar Year (Jan - Dec), 2019",Male,Others,1
India,Gujarat,"Calendar Year (Jan - Dec), 2019",Male,Status not known,111
India,Gujarat,"Calendar Year (Jan - Dec), 2019",Female,Un-Married,630
India,Gujarat,"Calendar Year (Jan - Dec), 2019",Female,Married,1739
India,Gujarat,"Calendar Year (Jan - Dec), 2019",Female,Widowed/Widower,78
India,Gujarat,"Calendar Year (Jan - Dec), 2019",Female,Divorce,28
India,Gujarat,"Calendar Year (Jan - Dec), 2019",Female,Separated,8
India,Gujarat,"Calendar Year (Jan - Dec), 2019",Female,Others,0
India,Gujarat,"Calendar Year (Jan - Dec), 2019",Female,Status not known,3
India,Gujarat,"Calendar Year (Jan - Dec), 2019",Transgender,Un-Married,1
India,Gujarat,"Calendar Year (Jan - Dec), 2019",Transgender,Married,0
India,Gujarat,"Calendar Year (Jan - Dec), 2019",Transgender,Widowed/Widower,0
India,Gujarat,"Calendar Year (Jan - Dec), 2019",Transgender,Divorce,0
India,Gujarat,"Calendar Year (Jan - Dec), 2019",Transgender,Separated,0
India,Gujarat,"Calendar Year (Jan - Dec), 2019",Transgender,Others,0
India,Gujarat,"Calendar Year (Jan - Dec), 2019",Transgender,Status not known,0
India,Haryana,"Calendar Year (Jan - Dec), 2019",Male,Un-Married,610
India,Haryana,"Calendar Year (Jan - Dec), 2019",Male,Married,2338
India,Haryana,"Calendar Year (Jan - Dec), 2019",Male,Widowed/Widower,26
India,Haryana,"Calendar Year (Jan - Dec), 2019",Male,Divorce,0
India,Haryana,"Calendar Year (Jan - Dec), 2019",Male,Separated,0
India,Haryana,"Calendar Year (Jan - Dec), 2019",Male,Others,162
India,Haryana,"Calendar Year (Jan - Dec), 2019",Male,Status not known,161
India,Haryana,"Calendar Year (Jan - Dec), 2019",Female,Un-Married,199
India,Haryana,"Calendar Year (Jan - Dec), 2019",Female,Married,629
India,Haryana,"Calendar Year (Jan - Dec), 2019",Female,Widowed/Widower,11
India,Haryana,"Calendar Year (Jan - Dec), 2019",Female,Divorce,0
India,Haryana,"Calendar Year (Jan - Dec), 2019",Female,Separated,0
India,Haryana,"Calendar Year (Jan - Dec), 2019",Female,Others,21
India,Haryana,"Calendar Year (Jan - Dec), 2019",Female,Status not known,34
India,Haryana,"Calendar Year (Jan - Dec), 2019",Transgender,Un-Married,0
India,Haryana,"Calendar Year (Jan - Dec), 2019",Transgender,Married,0
India,Haryana,"Calendar Year (Jan - Dec), 2019",Transgender,Widowed/Widower,0
India,Haryana,"Calendar Year (Jan - Dec), 2019",Transgender,Divorce,0
India,Haryana,"Calendar Year (Jan - Dec), 2019",Transgender,Separated,0
India,Haryana,"Calendar Year (Jan - Dec), 2019",Transgender,Others,0
India,Haryana,"Calendar Year (Jan - Dec), 2019",Transgender,Status not known,0
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2019",Male,Un-Married,105
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2019",Male,Married,253
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2019",Male,Widowed/Widower,11
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2019",Male,Divorce,3
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2019",Male,Separated,5
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2019",Male,Others,0
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2019",Male,Status not known,0
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2019",Female,Un-Married,51
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2019",Female,Married,144
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2019",Female,Widowed/Widower,9
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2019",Female,Divorce,3
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2019",Female,Separated,0
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2019",Female,Others,0
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2019",Female,Status not known,0
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2019",Transgender,Un-Married,0
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2019",Transgender,Married,0
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2019",Transgender,Widowed/Widower,0
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2019",Transgender,Divorce,0
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2019",Transgender,Separated,0
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2019",Transgender,Others,0
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2019",Transgender,Status not known,0
India,Jammu and Kashmir,"Calendar Year (Jan - Dec), 2019",Male,Un-Married,58.58351134774075319100
India,Jammu and Kashmir,"Calendar Year (Jan - Dec), 2019",Male,Married,74.20578104047162070860
India,Jammu and Kashmir,"Calendar Year (Jan - Dec), 2019",Male,Widowed/Widower,0.00000000000000000000
India,Jammu and Kashmir,"Calendar Year (Jan - Dec), 2019",Male,Divorce,0.00000000000000000000
India,Jammu and Kashmir,"Calendar Year (Jan - Dec), 2019",Male,Separated,0.00000000000000000000
India,Jammu and Kashmir,"Calendar Year (Jan - Dec), 2019",Male,Others,16.59866154852654673745
India,Jammu and Kashmir,"Calendar Year (Jan - Dec), 2019",Male,Status not known,3.90556742318271687940
India,Jammu and Kashmir,"Calendar Year (Jan - Dec), 2019",Female,Un-Married,60.76492420441756721914
India,Jammu and Kashmir,"Calendar Year (Jan - Dec), 2019",Female,Married,53.90436824585429350085
India,Jammu and Kashmir,"Calendar Year (Jan - Dec), 2019",Female,Widowed/Widower,0.98007942265189624547
India,Jammu and Kashmir,"Calendar Year (Jan - Dec), 2019",Female,Divorce,0.98007942265189624547
India,Jammu and Kashmir,"Calendar Year (Jan - Dec), 2019",Female,Separated,0.00000000000000000000
India,Jammu and Kashmir,"Calendar Year (Jan - Dec), 2019",Female,Others,7.84063538121516996376
India,Jammu and Kashmir,"Calendar Year (Jan - Dec), 2019",Female,Status not known,0.00000000000000000000
India,Jammu and Kashmir,"Calendar Year (Jan - Dec), 2019",Transgender,Un-Married,0.00000000000000000000
India,Jammu and Kashmir,"Calendar Year (Jan - Dec), 2019",Transgender,Married,0.00000000000000000000
